Brand;Buzz;Impression;Quality;Value;Reputation;Satisfaction;Recommend;Awareness;Attention;Ad Awareness;WOM Exposure;Consideration;Purchase Intent;Current Customer ;Former Customer
Coca-Cola;21.2;48.1;45.8;32;48.8;45.8;33.5;97.2;25.9;27.1;26;48.5;27.4;45.4;30.1
Coca-Cola;12.8;51.6;44.9;30.9;42.3;50.2;41.6;94.5;18.2;25;15;37.6;11.6;26;38.4
Coca-Cola;7.7;26.8;19.7;13.9;23.5;31.3;17.7;80.6;17.4;15;9.1;22.9;6.7;23.1;40.9
Coca-Cola;11.3;40.7;48.6;27.9;40.2;31.7;37.8;90.5;24.4;20.8;18.4;36.2;14.3;27.4;38.3
Coca-Cola;14.3;23.4;31;18.6;15.2;31.3;15.7;87.7;17.2;24.6;15.2;29.5;12.3;26.7;47.9
Coca-Cola;-1.3;32.7;42.8;11.5;25.8;31.8;22.1;100;15.2;16.7;20.1;37.4;12.5;34.6;39.9
Coca-Cola;20;45.9;48.2;30.7;51.9;37;42.3;96.3;30;41.9;29.8;34.3;17.9;28.5;47.9
Coca-Cola;16.2;35.7;26.3;13.4;37.9;35.1;23.1;89.8;20.4;31;14.7;41.1;18.7;27;36.6
Coca-Cola;10.9;40.9;39;25.4;37.5;38.4;34.4;98.7;16.2;27.6;18.3;36.5;16.1;40.7;40.5
Coca-Cola;16.2;33.3;30.1;16.7;37.7;33.3;31.6;90.4;22.2;32.7;20.1;36.5;12.2;25.1;42.2
Coca-Cola;11.9;26;39.2;32.2;34.2;34;24.3;91.3;11.9;30.8;17.6;32.7;10.7;23.3;35
Coca-Cola;18.7;48.8;48.9;26.7;29.8;49;40.9;96.9;25.4;27.7;15.8;34.5;12.2;26.9;45.6
Coca-Cola;16.1;47;50;33.8;33.4;42.2;34.6;97.9;21.5;35.6;16.4;37.2;15.5;29.8;50.3
Coca-Cola;19.9;31.3;25.5;15.5;19.1;38.9;21.3;88.7;22.4;28.6;18.1;33.8;17.6;25.1;38.7
Coca-Cola;23.6;23.6;35.9;10;33.3;31.1;21.2;91.2;28.4;27.3;14.2;27.5;8.1;23.7;39.6
Coca-Cola;9.7;27.7;37.2;17.1;29.3;28.1;13.2;90.4;15.5;34.8;13.8;24.7;11.6;20.1;42.3
Coca-Cola;18.8;27.2;34.2;14.3;29.6;35.4;17.8;91.8;23.6;27.1;11.8;34.1;17.7;25.9;47
Coca-Cola;11.6;19.9;19.3;19.2;24.9;21;11.2;95.8;24;34.6;15.3;34.6;14.9;24.2;40.1
Coca-Cola;30.9;36.2;36;25.8;28.4;17.6;29;94.1;33.3;42.2;19.6;33.1;22.3;28.1;35.3
Coca-Cola;7.5;26.4;37;19;25.6;30.7;24.5;96.3;13.9;26.2;18.2;21.3;5.4;24;45
Coca-Cola;24.8;30.2;43.9;15.7;32.4;42.5;41.9;94.6;24.8;39.1;32.9;30.4;13.6;31.2;42.5
Coca-Cola;14.9;42.6;31.1;14.9;37.8;44.8;23.6;91.6;32.4;42.1;23.8;39.8;11;32.2;32
Coca-Cola;20.7;40.5;44.2;22.3;30.5;26.9;22.5;92.7;27.6;33.4;21.7;33.2;9.4;26.4;40.5
Coca-Cola;6.3;31.7;43;29.7;40.6;51;28.8;96.7;24.1;44;29.1;25.2;8.7;22.1;44.5
Coca-Cola;13.6;19.3;28;20.4;17.2;32.8;11.9;90.7;24.8;26;12;21.1;16.4;26.9;28
Coca-Cola;17;29.2;26.2;19;21.7;26.4;13.2;96;30.1;34.7;24.5;27.9;14.7;24.5;44.1
Coca-Cola;25.6;30.8;15.6;14.4;28.4;29.8;29.4;94.6;38.6;40.2;22.1;31.1;7.3;15.7;54.2
Coca-Cola;16.2;42.5;41.4;35.9;32.6;43.2;36.9;88.9;16.2;17;5.3;31.9;9.5;28.1;34.9
Coca-Cola;6.6;33.5;37;18.2;39;36.9;36.2;90.9;32.6;34.9;30.5;32.4;14.1;37.5;38.7
Coca-Cola;14.9;47.6;52.7;39.3;52.9;53.2;41.5;88.6;25;30.4;16;40.6;18.4;29.2;39.8
Coca-Cola;18.3;40;39.9;29.5;40.3;35.3;41.7;94.2;18.3;32.1;30.6;35.3;13.5;35.9;31.9
Coca-Cola;21;33.8;25.5;22.2;27.8;39.1;26;91.3;24.1;30.9;22.6;34.6;6.6;23.1;45.8
Coca-Cola;12.4;22.5;34;14.6;21;32.1;20.3;84;27.9;28.4;21.4;18.5;12.4;21.4;51.6
Coca-Cola;27.1;41.5;38.6;15.1;41.9;40.3;18.7;96.6;31.5;40.8;29.2;37.9;20.5;34.6;39.8
Coca-Cola;20.5;34.5;40.8;19.4;28.9;34.2;18.8;90.5;23.9;30.9;24.6;31.5;17.8;21.8;43.3
Coca-Cola;19.3;37.3;42.1;16.3;34.3;34.4;26.3;96.9;21.6;40.5;21.3;31.7;15.4;33.8;32.5
Coca-Cola;10.3;36.7;35.8;21.1;29.5;35;15.4;87.3;14.9;25.4;18.3;27.9;14.1;22.1;38.4
Coca-Cola;9.9;28.9;30.6;18.1;41;39;27.4;91.3;16.2;30.2;14.5;34.9;15.1;26;42.4
Coca-Cola;17;30.4;32.1;22.8;41.8;32.1;23.1;95;19.2;35.9;14.6;32;14.2;30.7;40.2
Coca-Cola;27.8;30.7;27;16.1;36.4;30.9;29.2;88.1;30.4;27.1;11.6;23.9;7.7;21.3;31.1
Coca-Cola;18.1;39.8;39.9;14.8;30.1;30.7;24.1;94.6;26.4;31.9;24.4;44.1;15.4;26.2;45.5
Coca-Cola;9.3;32;33.6;2.8;32;30.6;24.5;93.4;19.6;45;15.2;37.3;11.8;30.3;33
Coca-Cola;23.8;34.6;37.7;30.4;46.9;48.3;37.9;95;26.5;26;29.2;44.7;25.2;32.5;36.7
Coca-Cola;21.5;45.7;49.6;41;45.5;41.8;39.3;99.2;37.9;38.4;20.2;36.7;9.5;30.1;42
Coca-Cola;10.1;32.4;32.4;24;42.8;37.3;33.4;96.7;15.4;30.1;13.5;38.6;15.6;23.8;56
Coca-Cola;24.1;54.7;45.2;17.7;46.7;43.1;33.5;97.9;29.4;36;19.5;35.9;21.2;18.5;56.8
Coca-Cola;21.2;42.6;39.9;26.1;30.7;44.1;33.8;98.2;29.9;39.4;20.4;36.3;19.3;25;41.5
Coca-Cola;18.1;31.1;42.4;26.4;35.7;37.5;24;89.2;20;23.8;17.2;31.8;12.3;23;42.3
Coca-Cola;18.8;18.8;17.1;18.5;26.8;29.2;6.6;96.2;20.8;37.5;18.8;24.7;4.4;23.6;48
Coca-Cola;18.9;27.3;29.4;20;38.9;23.5;29.5;89.2;20.8;31.6;26.6;28.1;21.7;28.1;38.2
Coca-Cola;19.3;30.1;35.8;27.2;29.3;30.4;27.3;91.4;21.5;24.7;13.6;26.3;17.5;22.8;38.1
Coca-Cola;14.9;35.9;41.8;19.4;34.6;35.5;25.8;96;34.2;38.1;22.6;29.6;19.7;29.1;40.1
Coca-Cola;10.6;32.8;33.9;20.3;24.1;39;27.6;93.7;15.5;38.3;18;32.3;19.7;26;50.2
Coca-Cola;19.1;36.6;38.5;34.8;34.3;48.9;40.2;99.1;21;18.9;21;31.4;12.8;32.7;47.9
Coca-Cola;20.8;42.2;44.6;34;44.4;43.3;32.4;93.6;29.4;32.3;21;37.8;17.9;32.2;31.6
Coca-Cola;13.5;15.7;28.7;17.8;36.1;25.7;22.4;85.8;23.9;26.6;19;18.7;7.9;18.2;37.6
Coca-Cola;8.6;39.6;36.1;31.6;37.8;41.2;34.7;91.2;23.1;35.4;18;31.9;15.9;24.6;40.4
Coca-Cola;0.8;18.7;18.6;13.2;18;18.5;22.2;89.3;13.6;24.3;11.5;25.7;13.6;14.9;41.8
Coca-Cola;11;28.8;30.7;21.5;34;33.3;21.3;92.7;24.5;22.5;13;29.5;14.8;18.1;49.7
Coca-Cola;13.3;37.1;40.4;29.6;43.6;42;33.8;99.2;27.2;32.6;24.6;36.3;16;34;42.6
Coca-Cola;16.7;40.1;51;19.1;38.1;39;23.7;99.1;32;45.3;25.7;34.4;10.6;32.1;42
Coca-Cola;11.6;32.3;42.3;21.4;33.9;31.4;27.6;93.6;13.6;34;23.2;32.1;20.9;27.3;37.8
Coca-Cola;22.6;31.2;39;36.9;24.8;41.1;34.5;95;29.7;21.8;22;40.8;12.3;22.3;47.4
Coca-Cola;4.2;34.4;32.2;18.9;36.9;37.6;18.3;92.3;10.5;23.8;8;25;11.1;23.5;38.9
Coca-Cola;7.4;23.2;16.2;12.3;26;17.8;15.9;95.2;22.7;27.6;23.2;31.1;11.3;25.2;37.8
Coca-Cola;27.7;44.3;35.1;31.2;47.5;46.3;32.2;90.2;27.7;31.3;18.3;38.9;7.4;29.5;37.4
Coca-Cola;15.3;35.4;38.3;22;43.2;41.1;33.6;95;36.6;36.6;12.7;36.1;12;27.4;40.9
Coca-Cola;16.5;35.1;36.7;27.2;38.8;37.4;29.1;96.6;16.5;23.8;17.7;28.1;8.7;24.2;41.8
Coca-Cola;20.7;43.2;40.5;34.1;34.4;44.2;40.9;95;24;34.9;21.1;36.3;21.4;29.2;44.4
Coca-Cola;19.3;30.5;31.4;22;37.6;29.1;34.8;89.7;21.1;30;21.5;33.4;14.2;23.7;45
Coca-Cola;29;39.8;40.9;22;36.2;37.9;32;86.2;29;38.6;25.7;28.4;9.5;29.2;30.8
Coca-Cola;8.4;31.4;44.3;30.4;34.1;28;19.2;92.9;24.9;23.7;17.9;29.3;22.2;24.5;44.2
Coca-Cola;21.7;32.4;33.8;23.9;38.4;34.2;35.4;81.3;21.7;31.2;16.7;23.6;13.1;15.8;40.9
Coca-Cola;16.2;42.5;40.3;24.3;39.7;31.3;25.7;95;29;38.4;16;32.7;10.3;26.1;41.5
Coca-Cola;12.5;23.8;20.2;3.7;26.9;18.5;14.9;100;28.4;39;11.3;25.1;18.5;29.4;41.9
Coca-Cola;24.5;40.4;47.4;30.1;29.5;39.2;29.2;94.3;26.3;32;25.1;33.5;16.9;24.4;34.7
Coca-Cola;13.9;45;41.6;23.6;38.9;40.1;34;91.4;29.6;42.5;28.7;42.6;20.5;31.6;32.3
Coca-Cola;23.4;38.5;36.9;29.4;30.6;47.4;33.6;95.7;28;36.2;23.5;39.3;15.3;32.7;43.5
Coca-Cola;10.4;39.2;31.3;28.9;34;35.4;28.3;91.2;19.8;30.2;19.9;34.4;16.1;30.9;26.3
Coca-Cola;15.2;36.1;37.3;22.2;37.9;45.3;30.7;93.2;26.5;30;16.9;38.5;11.1;26.4;48.9
Coca-Cola;16.4;37.2;39.4;29.3;42.3;45.7;33.5;87.6;18.4;34;13;29.8;8.6;24.9;49.9
Coca-Cola;16.3;42.9;47.7;27.8;26.9;37.9;33.4;99;25.4;31.9;15.2;30.6;9;19.9;48.7
Coca-Cola;30.6;48.7;51.5;34.1;47.2;46.7;35.6;95.6;34.4;29.3;32.4;37.8;7.9;27.2;47.5
Coca-Cola;19.9;28.1;27.4;19.7;33.5;34.7;24.4;95;22.7;24.5;19;31.9;11.9;20.2;47.8
Coca-Cola;3.9;28.8;19;14.8;25.4;23;22;84.7;13.2;16.7;9.5;24.6;9.6;13;46.9
Coca-Cola;20.2;55.5;50.9;35.6;33.7;50.5;38.3;89.5;39;31.5;19.3;44.4;17.6;35.2;43.8
Coca-Cola;19.1;31;30.7;7.5;25.2;28.2;9.3;91.5;23.2;35.6;26.2;32.2;15.1;23.2;48.6
Coca-Cola;7.2;21.5;30.6;16.9;10.3;25.3;19.4;93.3;15.6;28.9;24.3;26.1;12.8;19.2;39
Coca-Cola;21.5;28.1;30.4;16.5;19.9;30.4;25;89.6;32.2;23.8;18;26;8.6;24.9;37.8
Coca-Cola;14.6;35.2;40.1;28.4;35.1;28.6;21.5;93.7;16.8;31.4;10.9;24.6;4.4;13.8;42.2
Coca-Cola;16.6;43.7;36.3;32;39.7;45.6;38.4;93.2;22.7;36.8;22.1;30.9;20.5;28;39.3
Coca-Cola;8.1;26.7;27.8;17.5;18.1;32.5;19.3;90.4;26.2;37.3;17.7;29.4;15;27.3;46.7
Coca-Cola;25.1;36.3;28.6;26.4;30.7;27.2;25.4;89.8;30.8;30.7;29.6;36.8;17;25.7;37.5
Coca-Cola;10.4;29.2;33.4;24.9;32.1;38.3;34.1;89.1;18.5;17.8;17.5;32.4;16.6;31.5;33.4
Coca-Cola;18.4;25;36.1;19.6;28.2;31.9;20.5;88.8;25;37.4;13.4;34;16.7;31.7;42.4
Coca-Cola;15.1;34.3;30.1;25.8;29.8;43.2;22;88.5;21.8;30.6;19.1;20.4;11.5;22.7;46.4
Coca-Cola;18.7;46;35.9;21.8;27.3;26.9;20.6;93.2;21.7;32.3;9.4;27.9;7.6;18.5;43.6
Coca-Cola;21;35.1;38.3;14.9;25.9;38.6;11.5;90;25.1;22.6;13.3;31.8;10.2;28.4;42.3
Coca-Cola;21.6;31.6;25.9;16.4;35.5;37.2;15.2;91.9;23.4;35.6;12.9;37.1;11.3;26.6;37.8
Coca-Cola;17.1;50.4;47.7;22.9;40.9;39.6;47.8;89.9;36.8;50.9;22.7;44.7;12.6;40.5;35.5
Coca-Cola;22.3;33;23.5;21.5;25.7;36.4;23.4;96.9;27.6;31.7;27.1;31.7;20;28.3;34.3
Coca-Cola;20.3;28.8;21.5;16.6;21.8;26.1;16.9;90.7;25;31;14.2;33.4;7;20.2;43.2
Coca-Cola;19;28.4;36;29.4;30.8;29.2;24.8;88;27.6;25.2;24.6;28.2;13.5;23.1;40.8
Coca-Cola;15;34.4;36;25.4;30.1;37.4;34.4;100;25.5;36.5;24;24.4;12.6;21.3;52.2
Coca-Cola;24.3;27.5;31.4;21;21.6;37.6;17.2;95.6;27.9;32.8;21.1;28.2;12.2;27.2;47
Coca-Cola;28.2;38.3;39.9;26.5;25.1;37.9;23.2;96.6;32;32;20.9;27.7;10.8;28.1;33.4
Coca-Cola;23.5;37.9;42.5;34.8;32.5;35.9;34;95.2;25.7;40;13.6;35.6;20.5;35.3;35.2
Coca-Cola;12.8;32.1;27.4;20;26.8;26.9;26.1;85.3;18.2;33.5;14.7;34.9;13.4;27.4;34.4
Coca-Cola;20.4;35.6;38;26.8;34;37.8;29.9;91.9;23.4;42;24;36.4;20.2;31.6;37.6
Coca-Cola;22.1;48.6;41.7;23.1;39.7;45.7;38.4;94.9;23.8;25.8;26.1;23.1;4.6;21.3;49.1
Coca-Cola;27.9;37.1;50.1;34.2;32.3;35.6;30.2;100;27.9;28.2;18.4;27.3;11.8;23.5;38.8
Coca-Cola;19.7;32.1;32.9;26.7;25.2;45.9;25.4;96.8;31.6;25.5;30.9;38;21.8;24.5;49.7
Coca-Cola;26.8;31.2;28.1;25.1;31.9;26.4;30.9;92.3;34.1;38.8;14.3;26.5;13.8;18.8;36.4
Coca-Cola;16.3;36.9;35.9;31.9;27.7;33.5;22.4;93.8;29.7;27.6;13.2;34.3;14.5;26.6;31.4
Coca-Cola;17.2;28;30.8;24;26.7;31.9;24.4;88.9;20.8;28;14.9;31;13.4;24;33.1
Coca-Cola;20.2;31.5;34.5;23.5;31.3;30.4;19.7;85.9;21.6;21.1;11.2;24.2;13.1;19.1;38.9
Coca-Cola;20.9;41.6;33.2;22.9;35.7;33.6;33.8;92;22.6;28.5;15.9;20.1;6.1;17.9;49.2
Coca-Cola;20.7;25;33.6;24;33.7;29.9;24.4;90.6;22.2;22.8;18.3;28.6;10.7;22.1;35.7
Coca-Cola;7.2;33;43.2;24.2;31.6;20.4;25.8;85.5;15;25.3;12.3;29.4;9.7;23.6;31.7
Coca-Cola;7.8;28.3;32.7;28.8;34.8;27.7;18.4;92.4;19.7;27.7;8.4;22.7;16;21.2;46.1
Coca-Cola;6.3;26.7;39.1;30;34;40.8;29.9;97;20.4;23.6;14.1;25.7;11.4;19.1;46.2
Coca-Cola;16;25.5;29.9;20.5;40.8;38.6;23.7;88.7;30.2;25.3;16.5;24.2;8.9;22;41
Coca-Cola;18.8;32.6;42.2;29;32.7;24.9;28;89.5;23;25.1;14.7;25.6;5.2;17.4;51.4
Coca-Cola;-1.1;12.1;20.3;15.5;20.3;21.7;-0.9;94.1;22.6;26.2;19;20.3;12;23.9;42.9
Coca-Cola;13.8;39.8;47.5;26.1;37.5;45.1;37.5;92.3;20.5;36.2;17;29.5;11.4;31.5;42.8
Coca-Cola;16.6;35;34.9;25.3;29.1;40.9;26.8;87.4;25.2;21;11.3;31.3;13.3;25;41.5
Coca-Cola;14.4;41.9;37.4;11.7;26.3;41.9;31.5;96.1;18.3;18.3;17.6;31.5;19.1;30.1;38.1
Coca-Cola;15.9;27.3;32;11.5;24.1;33.8;18.7;92;24.9;30;12.1;25.9;8.2;18;46.1
Coca-Cola;15.1;31.9;41.5;30.5;24.8;32.3;32.7;96.4;20.3;22.5;18.1;33.4;17.1;30.2;34.5
Coca-Cola;15.6;37.5;36.6;36;44;38.3;34.5;99.1;33.3;31;33.9;44.3;15.5;25.2;45.8
Coca-Cola;8.9;23.1;34.1;21;27.2;26.2;28.3;92;16.7;21.3;11.3;29.9;8.2;18;48.1
Coca-Cola;3.1;31.4;36.9;21.8;32.2;30.7;20.3;93.5;12.1;37;13.9;25.4;16.2;27.2;49.2
Coca-Cola;15.9;40.1;42.2;17.1;38.8;44.2;33.6;100;20.6;25.5;12.7;28.8;11.8;23.5;47.3
Coca-Cola;11.7;31.7;32.2;17.1;19.3;28.2;23.5;96.8;21;29.7;19.8;22.4;8.4;18.6;51.4
Coca-Cola;29.7;47.5;49.9;24.2;34.2;45.5;27.8;92.7;34.5;39.4;18.6;29.4;16.5;24.2;54
Coca-Cola;21.7;30.3;36.2;25.4;30.8;17.5;23.8;89.2;30.7;27.3;25.3;29;20.8;18.3;34.4
Coca-Cola;13.5;42.7;33.4;16.9;45.8;34.6;30.2;95.8;27.9;37.2;27.9;34.2;7.4;31;35.1
Coca-Cola;14.3;45.1;45.3;28.6;39.8;38.4;42.7;91.9;20.3;36.9;22.5;36.7;18.5;34.5;35.3
Coca-Cola;21.6;43;41.8;20.4;38.6;34.9;30.3;91.9;21.6;28.1;19;33.5;11.5;24.4;32
Coca-Cola;26.4;40.7;34.2;45.3;33.5;37.5;37.1;92.5;31;21.6;19.6;28.4;13.1;35.1;42.2
Coca-Cola;15.7;39.7;37.8;32.1;38.9;31.1;25.8;88.7;24.4;23.5;17.6;23.9;12.2;25.3;32.9
Coca-Cola;22.9;49.7;34.8;38.3;43.3;46.5;35.4;92.5;30.1;36.9;19.8;34.2;14;34.9;38.2
Coca-Cola;12.4;40.4;41.4;28.4;39.4;42.6;28.1;99;20.9;26.1;16.5;25.3;6.3;22.4;51.6
Coca-Cola;15.6;24.4;22.5;12.4;23.9;34.3;23.5;98.1;19.4;29.2;12.3;23.7;4.7;13.3;48.5
Coca-Cola;24.6;37.5;34.7;15.8;31;32.9;22.7;96.5;26.6;25.8;27.1;32.3;15.9;28.6;42.1
Coca-Cola;19.3;31.3;34.4;26;29.4;29;29.2;96.7;19.3;27.3;19.6;28.3;17.5;23.5;48.1
Coca-Cola;17.2;37.2;47.5;31.3;45.9;65.7;40.9;96.5;27.9;41.5;29.5;44;21.4;39.1;45.1
Coca-Cola;9.4;30;31.4;0.2;30.8;28.3;18.5;91.1;15.2;21.5;5.9;23.4;10.7;19.2;44.5
Coca-Cola;15.7;31.5;41;29.7;29.4;33;26.7;96.6;36.3;32;15.1;41.5;14.4;21.5;47.9
Coca-Cola;16.1;34.5;38.7;27.8;45.6;36.5;32.2;94.2;20.5;34.8;18.2;39;18.3;20.1;52.1
Coca-Cola;13.3;37.4;33.2;16.6;37.1;36.8;35.8;94.8;17.2;26.7;15;28;13;23.1;47.6
Coca-Cola;25.9;50.9;46.8;35.1;38.6;50.6;41.7;100;30.2;29.6;20.9;26.5;17.1;30.3;38.8
Coca-Cola;23.7;39;34.2;11.6;50.7;33;35.5;84.4;36.2;35.6;20;31.4;13;25.3;34.5
Coca-Cola;26.2;33.6;28.9;15.7;37.1;30.1;15.7;91.1;26.2;35.1;18.2;25.6;11.4;26.2;32.9
Coca-Cola;26.2;34.6;29.1;17.8;33.8;39.5;23.9;96.6;36.2;37.6;26.2;35;12.5;37;37.7
Coca-Cola;22.2;34.4;34.1;24.6;25.6;27.6;19.4;87.4;27.9;32.2;19.1;38.8;15.1;23.3;37.5
Coca-Cola;31;48.2;28.3;31.4;26;39.5;25.4;100;47.8;34.8;25.7;49.4;5.8;37.9;34.5
Coca-Cola;13.8;44;38.9;31.2;46;35.4;31.7;89.8;15.6;32.8;18.2;29.3;7.8;26.1;36.9
Coca-Cola;23.1;34.4;32.6;17;35.2;36.7;18.7;97.9;26.6;40.2;27.9;42.2;14.1;32.9;36.2
Coca-Cola;11.1;25.7;28.6;10.9;23;29.7;12.6;91.2;19;26;9.7;27.1;12.9;20.5;40.1
Coca-Cola;14.3;36.2;43.7;24.5;28.8;42.6;28;96.1;21;35.3;21.6;27.7;8.8;19.2;52
Coca-Cola;11.5;44.5;45.7;29.9;36.1;33.8;19.7;97.6;29.9;25.4;12.4;27;7.8;27.3;45.2
Coca-Cola;6.1;25.5;20.9;15.8;15.5;31.6;12.4;89.7;18.8;18.5;13.4;28.3;9.1;17.9;38.3
Coca-Cola;4.2;17;19.4;12.3;10;23.2;17.4;90.1;25.3;17;20.7;28.4;16.7;21.3;44
Coca-Cola;21.4;32.7;38;31.7;25.1;35.2;23.8;94.5;35.8;44.1;34.1;39.3;12.8;27.2;43.1
Coca-Cola;18.5;28.8;27.1;14.7;30.4;24.9;21.1;92.9;31.5;23.2;22.1;25.3;7.8;17;48.5
Coca-Cola;-0.2;15.3;21;11;13.9;18.3;9.3;90.5;32.5;33.6;17.8;26.3;8.4;29.5;43.5
Nike;15;52.1;52.1;16.7;31.4;30.4;35.1;93.8;23.3;31.5;27.7;40.1;16.6;12.2;43.5
Nike;9;25.5;39.8;12.5;28.6;30.3;19.8;82.5;37.3;31.7;21.2;33.2;16.9;15.4;38.1
Nike;-10.3;14.5;20;3.5;14.9;25.6;15.5;92.6;36.2;20.3;24.8;28.9;14.5;11.1;43
Nike;-21;6.1;19.4;1.5;3.4;13;3.4;95.4;52.2;29.7;40.5;22.5;10.1;14.2;44.4
Nike;14.2;32.9;39.3;18.5;22.1;33.4;18.3;87.9;40.1;39.3;30.7;35.3;18.5;19.4;33.2
Nike;0.4;22.5;30.7;3.7;13.9;26.1;15.5;88.4;36;36.6;31.1;26.5;11.3;12.3;40.5
Nike;-10.7;16;22.7;2;9;17.6;9.1;85.7;39.3;26.3;23.9;22;11.9;10.5;42.7
Nike;-5.5;13.7;32.2;8.4;5;26.5;10.8;96.9;45.7;30.3;36.9;31.5;19.5;19.9;48.4
Nike;-8.2;25;33.1;12.7;15.5;21.8;17.6;90.3;42.4;35.7;35.5;30.8;14;12;45.6
Nike;2.4;26.2;34.6;3.5;17.6;32;11;94.3;42.3;30.3;29.3;38.3;23.6;20.8;37.6
Nike;-1.2;14.8;21.1;2.6;7.2;25.2;5;86.3;42.6;40.7;34;36.2;18.1;25.3;33.9
Nike;-5.2;16;26.4;6.6;11;26.6;17.6;92.8;43.7;35.3;30.7;27.7;10.2;17.3;42.9
Nike;5.9;23.2;31.7;-0.1;16.9;21.2;18.1;96.6;37.3;29.5;25.9;33.1;15.6;15;41.1
Nike;0.6;26.5;33.6;19.9;18;28.4;21.2;92.2;36.3;36;28.6;29.2;9.7;17.1;33.7
Nike;4;13.8;24.3;1.2;9.6;23.2;10.1;93.4;45.9;42.5;34.8;32.6;19.6;24.5;33.6
Nike;-4.5;9;1.4;-2.1;5.3;16.4;4.1;88.1;35.3;23.3;24.6;13.7;6.2;8;33.4
Nike;-6.4;20;26.7;11.4;12.1;28.5;15.6;91.5;41.2;30.8;30;31.8;12.1;13.1;46
Nike;-0.4;13.2;32.8;11.5;4.9;29.5;3.3;97.2;51.1;40.8;38.5;33.9;19.2;23.2;38.8
Nike;4.2;17.9;33.1;-1.5;10;23.9;13.2;90;38.1;32.5;26.5;28.4;12.8;10.7;39.2
Nike;19.8;26.1;28.9;13.8;20.3;27.9;24.1;94.4;44;36.7;23.5;34.7;13.7;13.4;48.3
Nike;-3;12.1;21.2;3.9;12.3;18.4;11.9;88.8;30.8;29.9;22.9;21;4.5;6.9;51
Nike;0.7;16.6;25.3;-2.6;1.6;16.7;11.6;87.8;31.1;28.2;23.5;32.3;11.9;11.4;35.6
Nike;-3.2;12.2;22.8;6;9;15.7;5.8;92.1;41;24.1;23.7;24.3;8.7;13.4;42.8
Nike;-7.5;5.9;19.1;-7.7;6.2;20.5;-2;90.1;36.8;23.5;18.1;18.1;3.2;7.1;38.8
Nike;2.1;22.6;28;14.4;13.1;21.6;18;91.3;37.3;33.6;28.3;26.5;7.9;10.6;40.6
Nike;8.4;17;29;3.5;4.9;21.3;13.6;91.2;37.7;36.4;28.2;30.5;11.8;13.7;42.7
Nike;4.6;18.6;30.5;8.8;4.8;21;10.3;85.5;31.4;22.4;16.6;24.3;11.4;12.6;32
Nike;0.7;28.1;24.4;10.9;18.5;26.8;21.5;84.9;33.2;23.2;28.5;31.1;17.1;15.1;44.9
Nike;4.9;26;32.7;4.5;15.9;31;19.2;91.1;38.4;29.1;28.9;40.7;16.7;14.9;47.5
Nike;2.1;17.1;34.3;2.4;9.9;15.3;9.9;91.5;36.1;27.2;28.8;26.4;13.5;17.8;39.4
Nike;7.7;22.2;33.8;14.3;23.9;27.9;17.9;87.2;34.5;34.6;26.8;29.7;13.2;7.1;46.2
Nike;-4.7;8.7;33.8;8.2;2.5;19.1;8.3;92.3;30.7;22.4;24.8;22.7;5.7;11.2;35.1
Nike;3.6;3;13.6;8.5;-6.1;11.2;-3.9;91.1;28.1;40;15.8;14.9;9.6;3.4;52.4
Nike;9.6;29.4;38.7;4.3;20.9;22.2;19;96.7;30;31;15.7;33.1;12.9;17.4;33
Nike;4.9;31;41.6;23;23.4;31.1;24.4;97.3;36.2;33.1;22.2;33;17.1;23.2;35.2
Nike;5.3;5.7;24.7;-7.8;2.9;17.3;7.7;93;45.2;38;33.8;33.3;14.3;12.5;40.8
Nike;9.9;29.8;37.2;20.8;25.2;24.2;16.1;94.5;37.8;24.6;28.5;34.5;15.1;8.7;35.5
Nike;6;22.2;33.3;10.1;12.1;30.2;17.1;93.2;24.3;36.3;28.1;31.5;14.9;13.5;53.7
Nike;15.1;25.3;31.9;7.5;21.6;30.5;15.2;87.9;39.5;33.2;27.7;26.5;8;10.9;44.6
Nike;24.6;38.5;40;17.5;15.3;29.7;25.6;91.9;43.6;44.4;30;31.4;14.4;16.4;34.8
Nike;8.9;22.5;26.9;14.9;3.7;31.3;18.4;94.3;27.4;23;12.8;23;6.4;15.8;37.6
Nike;2.2;12.4;32.8;0.2;9.1;21.1;4.9;96.1;45.3;32.4;19.8;31;17.9;20.4;44.3
Nike;6.2;13.4;28.9;2.4;9.3;17.5;11.1;93.7;32.8;38.3;27.5;29.2;13.7;16.6;40.3
Nike;9.1;8.2;29.1;2.2;0.8;25.4;1.4;89.6;34.4;32.1;32.8;29.1;12.7;17.2;44.1
Nike;21;25.8;37.9;16;17.9;30.8;19.3;96.9;40.7;34.1;32.4;36.5;20.7;15.7;37.7
Nike;4.9;31.9;47.1;11.1;23.3;32.1;23.8;96.4;36.4;44.4;28.5;35.9;12.8;20.6;42
Nike;16.8;40.5;53.3;23.4;37;41.8;39.6;97.1;40.4;38.5;26.3;47.5;19.9;20.3;40.1
Nike;10.9;20.6;28.6;14;6.9;28.6;13.8;91.3;35;34.4;22.5;36.4;18.2;19.4;42.3
Nike;12.7;39.6;47.7;25.7;27.3;36;29.6;92.1;32.3;33.6;17;42.5;16.7;14.7;44.3
Nike;0.3;15.5;23.1;-5.4;16.6;9.7;9.9;93.7;33.8;30.4;27.8;34.6;8.5;11.6;38.9
